geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
29400,-21.06171922205094,-41.36318483341369
29420,-19.900436161470907,-43.9990296612386
29450,-21.15338325882918,-41.56750708338911
29460,-21.125953206114332,-41.67411413359006
29470,-21.0274443419089,-41.654962981340944
29475,-20.946109999999976,-41.61999999999995
29480,-20.9524554103905,-41.34242067357931
29490,-20.916153831026733,-41.19616500256677
29500,-20.76254068871528,-41.53364506531287
29510,-19.3989105,-40.06813250866018
29515,-20.771505660340384,-41.53560726330037
29520,-20.756578248316274,-41.459760703792284
29540,-20.53947245382576,-41.66445191779715
29550,-20.791628600487222,-41.39333156508593
29560,-20.773054443323858,-41.67493591504866
29564,-20.78110999999996,-41.80055999999996
29580,-20.690403220380063,-41.84751725165644
29590,-20.620229413295597,-41.68550548927194
29600,-20.07505383586891,-41.12470856313722
29609,-20.07893433699639,-41.12429399999999
29615,-19.89956389647579,-41.05743324682517
29619,-19.825279999999964,-41.11110999999994
29620,-19.872362427086507,-40.875489181184534
29630,-20.14794301311084,-41.291651973246886
29640,-20.100879378664832,-40.528116718812576
29645,-20.027578258015623,-40.74211455680937
29650,-19.935380856459094,-40.60082235095453
29654,0.9169337981635302,-69.5697972742775
29660,-19.879860634382204,-40.626739587261234
29665,-19.73920803958172,-40.65902212570094
29670,-19.83240295048405,-40.36770539258077
29680,-19.755387,-40.38536642803463
29687,-19.655909222582128,-40.46336507540551
29690,-19.80240576537453,-40.856227474126975
29695,-19.66469628173546,-40.83650571195031
29700,-19.534500573130828,-40.62598374161779
29701,-19.543499815606268,-40.62744764776034
29702,-19.547903321258794,-40.63427642891165
29703,-19.52390847411586,-40.63843945972173
29704,-19.52729198985555,-40.66519940397906
29705,-19.512474600601116,-40.621176742659
29706,-19.519991340580525,-40.64725030304552
29707,-19.54202883015758,-40.638105933386846
29708,-19.54644524146481,-40.622137687140345
29709,-19.521745812644355,-40.701834534460886
29712,-19.519837588114346,-40.576918192863246
29714,-19.545996074157472,-40.633042029572906
29720,-19.251254835618063,-40.46172787129039
29724,-19.224794736306492,-40.59316604255822
29725,-19.412168952136533,-40.54335981176071
29730,-19.513328245276035,-41.014134681386416
29735,-19.39858970116328,-40.905290937201045
29737,-19.274999999999977,-40.90749999999997
29745,-19.144891471309865,-40.622464664126696
29750,-19.22336638389833,-40.8502912609738
29752,-18.972757358206497,-40.873194660712045
29755,-19.16173259227675,-40.771868720179725
29760,-19.0575002184193,-41.01896787902565
29770,-18.862624626709174,-41.12146256768594
29772,-18.88493545170069,-41.01554984953388
29780,-19.017601135471374,-40.53799286128773
29785,-18.99761349067812,-40.389527774659946
29795,-18.98497729834375,-40.73970484581016
29800,-18.756072716841125,-40.89088799078138
29807,-18.58693640583062,-40.887507065441
29815,-18.664650278123833,-40.795175249999986
29820,-18.547590767358276,-40.97971791792504
29822,-18.476713762810867,-41.01877846394589
29824,-18.41277999999994,-41.03666999999996
29826,-18.633609999999976,-40.94277999999997
29830,-18.70760489773905,-40.398483143725166
29843,-18.619981545316314,-40.604754087519
29845,-18.53964496956936,-40.29861108871103
29850,-18.372024194297268,-40.831510507668156
29880,-18.0947774651628,-40.51969354600561
29884,-12.638524155189108,-37.94725509040245
29885,-18.123333254630495,-40.53969323176861
29890,-18.12755468934688,-40.36196662955803
29894,-18.198594334937315,-40.263793351536286
29900,-19.39782626137688,-40.06788979538306
29901,-19.399668765520595,-40.0564869015563
29902,-19.381130583114,-40.061658567598215
29903,-19.39240891748692,-40.04892520783223
29904,-19.375009847240438,-40.05832983081912
29905,-19.36393984996774,-40.05304341398065
29906,-19.353425752974687,-40.05427249519734
29907,-19.3759715817489,-40.0725269285942
29908,-19.355293559403258,-40.04590969653857
29909,-19.32037203818502,-40.07077604664119
29913,-19.40826599999999,-40.064600250000005
29918,-19.39172700347962,-40.061084501159854
29920,-19.26740519936543,-40.32772691399322
29925,-11.11501773189445,-50.19925105904838
29927,-19.190595508253615,-40.09838917994757
29930,-18.71826515143292,-39.85513168653657
29931,-18.71738111009257,-39.86517234071415
29932,-18.71241584539387,-39.87366345518315
29933,-18.71781346168267,-39.84828766648292
29934,-18.7163500278183,-39.84072270030395
29936,-18.730453500000003,-39.8524637904857
29937,-18.732273104256926,-39.84454271323695
29938,-18.723555,-39.85438413164335
29940,-18.71986333957297,-39.87588741975039
29941,-18.71871227532626,-39.8782043319566
29942,-18.723050355499986,-39.883944799956055
29943,-18.718674986379657,-39.898650560092776
29944,-18.77346364244314,-39.75500529521586
29945,-18.741456433913076,-39.75173930734563
29946,-18.733778041076256,-39.75151179458872
29950,-18.908860241039058,-40.07544612241599
29960,-18.58709094892672,-39.73452183805341
29965,-18.418738006611395,-39.70806405383186
29967,-18.585680488480616,-39.93222790345603
29970,-18.300174951064758,-39.954269287290884
29978,-18.089158212695203,-40.10959902713075
29980,-18.412800894437087,-40.21480924866594
29985,-18.3195975217391,-40.40530641206723
30001,-19.92398883986376,-43.93570612505038
30035,-19.901155379681477,-43.918429127127865
30108,-18.99191036421,-49.45067631754277
30110,-19.932989605603346,-43.93413298488204
30111,-19.91558677880999,-43.93935572078599
30112,-19.937809435195312,-43.93666763195493
30120,-19.918535989644838,-43.94178054252989
30130,-19.931885057172952,-43.933404301676504
30140,-19.93067686329285,-43.93453625242371
30150,-19.92589739085824,-43.92703547515726
30160,-19.926949391398743,-43.939736376219024
30166,-19.926231569248078,-43.93779291672924
30170,-19.927880769634733,-43.944345078409015
30171,-19.92399927615559,-43.944359752697856
30180,-19.926858626478957,-43.94614212271561
30186,-19.90805786539898,-43.883818025390994
30190,-19.923301780469096,-43.948378346612884
30210,-19.949694925341895,-43.91708139121125
30220,-19.940220984736552,-43.91999917666908
30230,-19.936856356599264,-43.90967966574368
30240,-19.9307565,-43.91822610165042
30250,-19.931388882651696,-43.908811195931925
30260,-19.924654987232387,-43.911658990564945
30270,-19.921297368861428,-43.90615900528012
30280,-19.90759872912452,-43.90425128721821
30285,-19.9129652761556,-43.89446825214958
30286,-19.948242808630056,-43.96228573879766
30290,-19.919090499158727,-43.881391739381975
30295,-19.915594051070453,-43.88190378628313
30310,-19.94775053733622,-43.92900339494492
30315,-19.95415545657561,-43.93247505883206
30320,-19.968178253952924,-43.93949223641
30328,-19.969885948381293,-43.94239902888209
30330,-19.9449495,-43.93922164765709
30335,-19.947131521899543,-43.9415211492353
30350,-19.948300910352582,-43.94659866349168
30360,-19.96487763757998,-43.9482391051272
30380,-19.946477503750906,-43.951403933666114
30390,-19.996739528997665,-43.96957031793521
30410,-19.919460708855087,-43.967260644468766
30411,-19.926594000548256,-43.965417392102836
30420,-19.930813145709514,-43.99893551894223
30421,-19.936975303434306,-43.97544441672922
30430,-19.933637301690812,-43.9616623713716
30431,-19.936284077153925,-43.966638670004
30441,-19.936286109323788,-43.958146800796314
30451,-19.949316389530473,-43.96518219900973
30455,-19.969097395233373,-43.962869692542206
30460,-19.94278839439665,-43.97435717069648
30480,-19.92739265306712,-43.9792690649489
30490,-19.951509363033047,-43.97489996240398
30492,-19.969078641577976,-43.96720028247445
30493,-19.97414165000869,-43.96470514370228
30494,-19.96073617623641,-43.95972617845809
30510,-19.94134575593405,-43.99391626153826
30512,-19.948064477410263,-44.00032786323506
30514,-19.954583245080453,-43.99366915134082
30516,-19.949891558283802,-43.98961112809448
30518,-19.95247192339433,-44.00330686011886
30520,-19.94096873910784,-44.01940866749384
30525,-19.93560408992154,-44.01513793117029
30530,-19.929066674433063,-44.0002569708581
30532,-19.938485635437736,-44.004628773587655
30535,-19.924477265479787,-43.99032703975993
30540,-19.962974368024707,-43.99519656174626
30550,-19.943095940461113,-43.98123782063305
30555,-19.954003429869438,-43.9777687135005
30570,-19.95914233749782,-43.9790180790294
30575,-19.974901464048763,-43.97167305303234
30580,-19.96194645155528,-43.9869427389636
30590,-19.962253305782568,-43.99341269663573
30610,-19.96176816847478,-44.00236013507907
30620,-19.984219088118202,-44.002038096168285
30622,-19.987580316117548,-43.99172153372954
30624,-19.995668161261417,-43.99599271618562
30626,-20.0026064231202,-44.01100769581333
30627,-19.99455063307181,-44.0207299694731
30628,-20.008264424433065,-44.005774578408996
30640,-19.97751296087477,-44.020562170004
30642,-19.98464608410748,-44.01207688856828
30644,-19.992208515133537,-44.01622263613022
30660,-19.98948763988114,-44.02677042530879
30662,-19.98793984456696,-44.043491750072114
30664,-20.00642843104038,-44.03819766028048
30666,-20.01303594087947,-44.034288485429045
30668,-20.004046878714853,-44.03194075353457
30670,-20.004621202608348,-44.0230229469963
30672,-20.021155947126204,-44.02742472454201
30686,-19.996132002221696,-44.033212560649744
30690,-19.97865851762937,-44.04964753538864
30692,-19.990950695250753,-44.052472771942874
30710,-19.913496484880792,-43.960652277540575
30720,-19.91586336634669,-43.9770917514571
30730,-19.915209432076697,-43.986468682901496
30750,-19.900680956431373,-43.97812271677526
30760,-19.90809821577453,-43.96181773151535
30770,-19.906429898313135,-43.970600726960605
30775,-19.898488340830376,-43.970348373160604
30810,-19.898291388842402,-43.98757313926077
30820,-19.903695652518845,-43.99715241672924
30830,-19.9044708373536,-44.00363492418485
30840,-19.890737025535227,-43.99939423951187
30850,-19.91942299001668,-44.003130318339245
30855,-19.923696942552912,-44.01197960199665
30860,-19.91502469900167,-44.00696795621502
30865,-19.91336549847079,-44.02093011172017
30870,-19.90646405912053,-44.00825010497284
30880,-19.902609879551566,-44.0165314985429
30881,-19.89479548098564,-44.01532772690282
30882,-19.882929660199558,-44.00969842006175
31010,-19.91552419954992,-43.91564743658029
31015,-19.912404520399328,-43.92697238592821
31030,-19.906037921276305,-43.9236551906437
31035,-19.89899030349416,-43.91991162337695
31050,-19.89924028642738,-43.89609975901671
31060,-19.89354897530149,-43.90359814432455
31070,-19.889159642102843,-43.896436481765456
31080,-19.8850338543414,-43.909240783895925
31110,-19.90553952969522,-43.93649261004674
31130,-19.8921396017082,-43.94229006688214
31140,-19.894668459201334,-43.93142799888915
31150,-19.879546211769277,-43.94346150491954
31155,-19.873161901465792,-43.93742686011887
31160,-19.879401153512006,-43.93124914410819
31170,-19.88661236469216,-43.92380324529679
31210,-19.90743033347278,-43.949130140119294
31230,-19.898164897022387,-43.95629457438397
31235,-19.892266072162272,-43.954212867043765
31250,-19.886144003188313,-43.95835611494168
31255,-19.867817606562426,-43.94852442685679
31260,-19.86028073387709,-43.940860827081806
31270,-19.858230230913534,-43.95482068654626
31275,-19.85911475575626,-43.96692163804199
31310,-19.87299983038336,-43.9820233015466
31320,-19.884141293640745,-43.98425365707781
31330,-19.878649182757275,-43.99636662414153
31340,-19.865953042327874,-43.98955636519697
31360,-19.8712996969242,-44.01013832194592
31365,-19.868420999999948,-44.00247498958398
31370,-19.84085728782098,-44.00600367297598
31510,-19.814838233423696,-43.96567519900168
31515,-19.82368544379366,-43.96066356881377
31520,-19.81895903843632,-43.96927362197417
31525,-19.824046459345567,-43.97315835913792
31530,-19.826671960839228,-43.980485521784296
31535,-19.81511358282681,-43.981782501933246
31540,-19.829375638496156,-43.989625853483226
31545,-19.836233454553067,-44.00547399986573
31550,-19.83933427477062,-43.98539492604871
31555,-19.842312483625705,-43.979913824802324
31560,-19.839906461278808,-43.974623268798
31565,-19.833066181955505,-43.96806429641071
31570,-19.8071987817279,-43.98105782833689
31573,-19.811232594822087,-43.9899464650297
31575,-19.805225516374293,-43.99686193810952
31578,-19.813023943649437,-44.00267575119264
31580,-19.822559071051415,-43.9972798244666
31585,-19.82423706300134,-44.00657183506334
31610,-19.812608470858095,-43.95373066687346
31615,-19.806945657606818,-43.959809011382625
31620,-19.80216162447347,-43.96757080001737
31630,-19.799199144293368,-43.955218056812384
31640,-19.797761094927534,-43.97403479003405
31650,-19.79370451540767,-43.968941303220035
31652,-19.784769513614915,-43.976432740348585
31655,-19.788901657113865,-43.98424460393585
31660,-19.79936681487679,-43.98570287148717
31680,-19.80107629665637,-43.995295173466445
31710,-19.839519487232387,-43.95944131112587
31720,-19.833858840240893,-43.95286386847964
31725,-19.839820483495803,-43.94487473757863
31730,-19.833721114345916,-43.9451567019751
31741,-19.84512278978705,-43.94060113004204
31742,-19.82975908159733,-43.93573447654053
31744,-19.8236837463212,-43.94627231946442
31746,-19.810340580904835,-43.93587125477532
31748,-19.801638876854707,-43.936744767961294
31749,-19.79754512262878,-43.948181880661195
31760,-19.83579817082638,-43.93978453511451
31765,-19.831085157222056,-43.93565776283973
31785,-19.80526951595593,-43.94067925910314
31810,-19.858648070907194,-43.92970753544643
31812,-19.850987419931872,-43.93109368770712
31814,-19.850101727540324,-43.925583588262434
31820,-19.89963465113387,-44.00239920122336
31840,-19.841260640564478,-43.92879822044863
31842,-19.836541382739888,-43.921911289485806
31844,-19.839018195669112,-43.915014796829055
31845,-19.840447100193327,-43.908875520075114
31846,-19.833555577429323,-43.91122885673951
31870,-19.844263917017688,-43.90441787705573
31872,-19.82580038024406,-43.89831687086679
31910,-19.86886362031853,-43.919514840484126
31920,-19.87079902914191,-43.91164360261705
31930,-19.863121316406,-43.9076714984708
31950,-19.867634779906503,-43.89928869983838
31960,-19.861794000000003,-43.90303480154659
31970,-19.8582051217035,-43.88400911261469
31975,-19.851291612960935,-43.88561012169514
31980,-19.854198974190645,-43.91624205254886
31985,-19.853617850683797,-43.90580230154659
31990,-19.851560947544566,-43.89538668096825
31995,-19.840913638496154,-43.89294769124004
31998,-19.831769329447745,-43.868187740983295
32010,-19.93185354075091,-44.07637101668447
32013,-19.9249478797566,-44.08479466712565
32015,-19.923066463779893,-44.09546294080522
32016,-19.923564116347624,-44.102552928484386
32017,-19.9133688057085,-44.08944877885543
32020,-19.92215273015742,-44.086539794859355
32025,-19.919060252648432,-44.10137221435387
32040,-19.918583885429417,-44.07243395065851
32041,-19.91174906284549,-44.072380888762666
32042,-19.90135033303976,-44.07873576876048
32043,-19.900074150172422,-44.08588791743526
32044,-19.89767133180483,-44.09675333362908
32046,-19.87798115488144,-44.08909351795983
32050,-19.82877895789702,-44.14973901031679
32051,-19.81271882394234,-44.144622161656514
32052,-19.89651358066368,-44.08683772305764
32055,-19.858304143468857,-44.14557413498642
32060,-19.8609721933798,-44.13161345551672
32062,-19.860814745360962,-44.10900498782499
32065,-19.897487165184856,-44.130797884940655
32070,-19.919664985054478,-44.11687161757868
32071,-19.917698770142326,-44.09468108690315
32072,-19.929165259575637,-44.11331472263268
32073,-19.930497619127383,-44.12200415942553
32110,-19.88412914793119,-44.018173162522075
32113,-19.880889334090945,-44.02770443122738
32115,-19.892212749348527,-44.025804458266
32140,-19.89851699999995,-44.033597118842174
32141,-19.902777901029356,-44.040470147667214
32143,-19.910530419821725,-44.03422867245252
32145,-19.885140464286,-44.04619735620237
32146,-19.8786264912699,-44.04251659725006
32150,-19.891229904257553,-44.053004973072746
32152,-19.88856817314963,-44.08176767901664
32180,-19.863027426522585,-44.02479298496488
32181,-19.86135726127152,-44.02590940335353
32183,-19.858342710129406,-44.03553782889495
32185,-19.847533142091137,-44.02754260174426
32186,-19.842083392002664,-44.02093798748007
32187,-19.834146772221292,-44.02657846196086
32210,-19.95425098679443,-44.02602253401031
32215,-19.964975297296927,-44.01634812847498
32220,-19.96778617639034,-44.0242535469352
32223,-19.96546490733673,-44.03640778861599
32230,-19.97257654390522,-44.03312016018307
32235,-19.976553234943587,-44.03745639317368
32240,-19.9670124926424,-44.04751083094675
32241,-19.967023879155093,-44.05822252731767
32242,-19.973423129370097,-44.06342812884578
32250,-19.921499134373896,-44.088755470683324
32260,-19.95753577173048,-44.04046785333411
32265,-19.953745493804355,-44.044907821656324
32280,-19.949623076847416,-44.05660633839185
32285,-19.945330283335196,-44.068254155469575
32310,-19.940015782846466,-44.03722354809658
32315,-19.944651823734773,-44.041915270972595
32340,-19.940562234124517,-44.0526141782307
32341,-19.932443287396424,-44.05248593414628
32342,-19.921579948626025,-44.05464922584255
32370,-19.932609784257508,-44.02974089421279
32371,-19.927178741042333,-44.0339636767895
32372,-19.924970455259487,-44.02604259738892
32400,-20.0225774909704,-44.05947093209299
32404,-20.006527513538202,-44.04587027934002
32405,-20.024626346629383,-44.03856884547156
32407,-20.0280977337915,-44.055268110871424
32410,-20.039448560426855,-44.05694526808816
32412,-20.029655902034147,-44.06548581780736
32415,-20.01806854021824,-44.09310435814963
32417,-20.02074999010223,-44.11778528625362
32419,-20.00798932889948,-44.06057491079648
32420,-19.98071822797949,-44.06417833346363
32421,-20.0164078904238,-44.07524921947008
32422,-20.005217183146698,-44.07585268755866
32423,-19.994592503147786,-44.0664134457166
32424,-19.990238604954552,-44.05963597548313
32425,-20.002310189226048,-44.06285030244314
32430,-19.99634877966948,-44.072676917085296
32431,-20.00997429755052,-44.08877691521847
32432,-19.99910632851187,-44.09177816213359
32440,-19.989221267156896,-44.058017388613656
32450,-20.036904879368052,-44.140629267441895
32470,-20.05420004958775,-44.1834921952786
32553,-19.96971402637195,-44.17558669386577
32600,-19.97047179206993,-44.20010079009016
32602,-19.955793105432058,-44.20123165896912
32603,-19.963341668386025,-44.21007425908882
32604,-19.95149718818162,-44.196100734105954
32605,-19.933517079793987,-44.18590426387847
32606,-19.935018354893224,-44.20000406820935
32610,-19.958934973216778,-44.210003853351836
32611,-19.86094280603291,-44.155658894324546
32616,-19.936477825903406,-44.244985043390216
32623,-19.91887735130417,-44.27431008498622
32625,-19.95181839304623,-44.2356772711846
32628,-19.94646541271852,-44.27053916570481
32630,-19.95576060061168,-44.204698780743215
32634,-20.01007864049963,-44.25030441179605
32635,-20.006567559813018,-44.22586658174156
32639,-20.024745223151918,-44.23602350815929
32640,-19.988546559634642,-44.21599219162972
32641,-20.02886799961171,-44.227214063509805
32642,-20.020971908130882,-44.22511817342263
32649,-19.98395772147847,-44.1963698052975
32652,-19.94936970996593,-44.17973172245941
32653,-19.94177869256777,-44.16829548903573
32654,-19.97872127733696,-44.17518528512882
32655,-19.970575009160925,-44.170298389456136
32656,-19.97840890674591,-44.188158834583646
32657,-20.005645212043408,-44.17093901096428
32659,-19.995837025164754,-44.13515231793521
32660,-19.94889071684701,-44.161206386229
32661,-19.982929441316223,-44.14766117894858
32662,-19.952270727960062,-44.143022839420965
32664,-19.95067364086209,-44.112527014715184
32665,-19.973969515960967,-44.144484570377166
32666,-19.9410600795598,-44.128192377737
32667,-19.966184414737157,-44.13819388600033
32668,-19.99257357501684,-44.11351135775293
32669,-19.96002161511406,-44.11732220938156
32670,-19.95972302437481,-44.16584223723238
32671,-19.94987197085809,-44.183730087491156
32672,-19.93774468581569,-44.17352858021235
32673,-19.940664261435572,-44.16643978965637
32675,-19.9365585834788,-44.13360416384521
32676,-19.94380560421837,-44.12595901234926
32677,-19.941251206777615,-44.11230533554895
32678,-19.933270500920734,-44.105512191462225
32681,-19.951099926034388,-44.11701524034648
32682,-19.93916206494891,-44.09849692076859
32684,-19.950896625351614,-44.108397856440064
32685,-19.947409093254095,-44.10078551457096
32687,-19.93933252553522,-44.097289951330964
32688,-19.93026524562872,-44.09896918013154
32689,-19.95158054593456,-44.070804495114
32690,-19.94289437717758,-44.114646648124456
32900,-20.069755909377125,-44.3052986748046
32920,-20.048258273914872,-44.26225503362748
33010,-19.764933716723416,-43.85460055118193
33015,-19.75808084643295,-43.84394074439746
33016,-19.756791403657928,-43.85469667299016
33020,-19.75615509637433,-43.83501080061789
33022,-19.754716081019527,-43.83817369386442
33025,-19.776906143359394,-43.84781302267231
33030,-19.776538913986197,-43.87291104711883
33035,-19.765533369246683,-43.86622049999998
33040,-19.784098272877348,-43.87727489870057
33045,-19.75756213372665,-43.88160811563315
33048,-20.708904445204563,-46.61670129131908
33054,-19.751986834034952,-43.83404383516242
33060,-21.09025773440797,-43.41830706862214
33065,-19.771294757662723,-43.83221923967551
33080,-19.80988198278414,-43.88662211678976
33082,-19.77379811961693,-43.86141353416433
33084,-20.39511586381949,-43.4921764185321
33105,-19.782648002888372,-43.92988205978561
33110,-19.78227761618317,-43.92055448270041
33113,-19.82150065349782,-43.83410784412963
33115,-19.79596410397258,-43.91374415817423
33120,-19.791893360413944,-43.92812317246522
33125,-19.789623837700308,-43.93972185577625
33130,-19.780260821391067,-43.93881193520485
33140,-19.771160798166846,-43.93553366845665
33145,-19.77599930628665,-43.92901896377666
33146,-19.815879436560067,-43.86193316009659
33147,-19.77196768270506,-43.8933737722481
33170,-19.785948905899065,-43.90445149999994
33171,-19.763417473754,-43.86776420400038
33172,-19.776883429086087,-43.8925875140541
33200,-19.746804418560533,-43.94333542713922
33350,-19.7095596959882,-43.97714813528202
33400,-19.639067554452502,-43.90105234158728
33500,-19.63086249253196,-43.98897268005168
33600,-19.61849733732957,-44.03937288585646
33680,-19.699756290442576,-44.04531731807073
33805,-19.76849974792276,-44.085725471810086
33808,-19.77760774141404,-44.10803965598129
33809,-19.78365643963872,-44.1078430691494
33820,-19.76990264196933,-44.13407768858566
33821,-19.77026405421772,-44.14373545403279
33822,-19.82194478046275,-44.08982703640657
33823,-19.762642749927885,-44.14252283552888
33825,-19.7608891568458,-44.14640022869183
33826,-19.753840754493105,-44.08460527405437
33830,-19.74317717613063,-44.13676940557994
33833,-19.759766748767344,-44.12734755209054
33836,-19.786392415348608,-44.10403889642735
33840,-19.746973368039264,-44.08163762968147
33841,-19.761153421538665,-44.0982133292321
33855,-19.752773490146584,-44.07323431148095
33858,-19.75739527977421,-44.08466235498298
33860,-19.769051845570317,-44.07656434838998
33861,-19.776713717145853,-44.07247554164162
33863,-19.78226701810637,-44.06846195226778
33880,-19.77579069109581,-44.08309818762913
33882,-19.77738663562397,-44.12926060097203
33900,-19.801560017485144,-44.01230768858564
33902,-19.794314079793992,-44.01511049923539
33903,-19.79511612031108,-44.02597573804285
33910,-19.80588294015181,-44.10357727250191
33913,-19.777829144324546,-44.02361284150854
33914,-19.77988281584023,-44.1325778651681
33915,-19.774999663714937,-44.015686520676304
33920,-19.7664469000808,-44.03610157946181
33921,-19.78393888458456,-44.08101232055392
33925,-19.777428679286274,-43.98526138385465
33927,-19.779511040754723,-44.08194627728115
33930,-19.790678468125787,-43.99751451165676
33933,-19.79136325291627,-44.00687087634893
33934,-19.782524185237904,-43.98288616948303
33935,-19.811273228143577,-44.012192209237625
33936,-19.81551685577793,-44.008481880477106
33937,-19.825480005554247,-44.019966031296676
33938,-19.8339036154141,-44.0386118626111
33939,-19.772141960892856,-44.06397134350437
33940,-19.819548549959595,-44.02202077810317
33943,-19.80775389286744,-44.02025829225576
33944,-19.81011009334088,-44.027829
33980,-19.662834667097535,-43.68842352135739
34000,-19.98590599390953,-43.85815651259779
34001,-19.990439494984408,-43.85000000714005
34002,-19.99877763655249,-43.847853392753166
34003,-19.985880288740997,-43.86077275537791
34004,-19.99235629497475,-43.8883942701527
34006,-19.9815433874147,-43.94273789597666
34007,-20.0533785253021,-43.97962419915376
34008,-20.007178044371766,-43.929766217691565
34009,-20.064907451926814,-43.934828559366196
34010,-20.10096683385901,-43.934875491242536
34011,-20.091160319925805,-43.966656662793696
34012,-20.004510144673667,-43.84388520486655
34015,-20.014715920710643,-43.93062969170595
34018,-20.0798004239481,-43.946967115275775
34300,-20.088390927369836,-43.78978976326772
34400,-19.96697516145543,-43.80504635622759
34505,-19.88996529810234,-43.808981313926395
34515,-19.889004132259863,-43.796230936448154
34525,-19.89624298691588,-43.80641295927157
34535,-19.904941974255173,-43.82382154819942
34545,-19.891817604595023,-43.83523932758891
34555,-19.889462820561672,-43.827916388050625
34565,-19.88063268170313,-43.83071377784109
34575,-19.883193253849292,-43.83854982261539
34576,-19.858146739898988,-43.86106747506179
34580,-19.8829916580862,-43.84984526473389
34585,-19.88303441385057,-43.85552405117494
34590,-19.880940900948698,-43.86545975498543
34600,-19.862649441951536,-43.86251780803208
34650,-19.86853646600826,-43.895014040666894
34700,-19.87795303645153,-43.89606791814451
34710,-19.880347849760902,-43.903966586389885
34720,-19.84189776177038,-43.8645808345092
34725,-19.862474216830392,-43.84554263005863
34730,-19.83357723227333,-43.84328906386388
34735,-19.833094247999952,-43.86210499999999
34740,-19.794498845937667,-43.7550623123491
34800,-19.88570034925318,-43.665864408198495
34940,-19.95725189156002,-43.698100482677134
34950,-19.75771055407031,-43.63339140010497
34990,-19.71827193261462,-43.58336435562434
35001,-18.85593893221381,-41.948743959017996
35010,-18.855564571771517,-41.94674978137405
35012,-18.8579999921131,-41.957061181744024
35020,-18.85743744571832,-41.94071935027088
35022,-18.838054213508524,-41.90893480403865
35023,-18.87800775429616,-41.969499759206045
35024,-18.833333770769535,-41.903478181858254
35030,-18.8696608483624,-41.955779750877575
35032,-18.86782425195641,-41.961784278967166
35039,-18.884202129710516,-41.990793548067856
35040,-18.89804943988698,-41.981512684466985
35041,-18.902628795838865,-41.95673155448083
35042,-18.908730826218388,-41.948302743496
35043,-18.89537403190711,-41.94868050793667
35044,-18.88590061086237,-41.94740189439344
35045,-18.882343684882997,-41.96447698203184
35046,-18.88927816217772,-41.96794538813358
35047,-18.850369068353288,-41.975432263185816
35050,-18.878939642994347,-41.9688480221767
35051,-18.87382334339895,-41.9720129264574
35052,-18.856873534564645,-41.97806308070543
35053,-18.859916086867848,-41.966052216194235
35054,-18.85063472633424,-41.974951434432256
35055,-18.849951642083482,-41.9919098476294
35057,-18.844185528568733,-41.95862469301469
35058,-18.842082436203466,-41.95190361460143
35059,-18.837388696235852,-41.948480370823745
35060,-18.8484727672333,-41.94765041697512
35062,-18.837488635491138,-41.96311214272082
35063,-18.85585543966754,-41.9826875509318
35064,-18.842544048319184,-41.93260974189666
35065,-18.847081199878446,-41.96344204509653
35105,-18.871945482069957,-41.963082328814274
35108,-18.912319321281306,-41.95071363734536
35109,-18.978562324421873,-44.04679218493516
35110,-18.578524718800796,-41.91813773668941
35112,-18.563056095484143,-41.90638711335554
35113,-18.44132947682171,-41.50042932169299
35114,-18.356504569185667,-41.5963790951054
35115,-18.508234214827887,-42.08202484489251
35116,-19.22648465424472,-42.61346501346776
35117,-19.225510856619678,-42.331080748222064
35118,-19.15543046393054,-42.24161481382922
35120,-19.171189765920342,-41.86151469400554
35123,-19.070944520070835,-41.8642814142144
35125,-18.97770568104597,-41.6448262029792
35130,-19.200208869444378,-42.04473783274668
35133,-19.0530102023146,-42.02236179104156
35135,-19.15323356759625,-42.07957774345356
35138,-18.983363160759342,-41.98803567971388
35140,-19.283061975138114,-42.003601869437546
35143,-19.26611686042794,-41.814269230849646
35145,-19.233275305425316,-42.09832645111547
35146,-19.339966716735454,-42.15893326121038
35147,-19.073982305202588,-42.546728650663646
35148,-19.376675025176652,-42.108481914940896
35150,-19.076274142613915,-42.54788007556345
35156,-19.15618849644158,-42.23750138355017
35157,-19.22662933646736,-42.33091107980911
35160,-19.50334866388715,-42.54740304302035
35161,-19.440182637999957,-42.56735999999995
35162,-19.469807308904176,-42.563225713024345
35163,-19.44175985679925,-42.56074448473654
35164,-19.454474378296496,-42.54711875214957
35166,-19.22582878145003,-42.614795187701226
35167,-19.38083730912048,-42.548852763415205
35168,-19.169042433246,-42.67789309925564
35170,-19.50730968446171,-42.62947172695782
35171,-19.516476143358947,-42.612451481745765
35172,-19.475186152223856,-42.64423939660119
35177,-19.650316006171263,-42.86642834872327
35179,-19.384379312032635,-42.5499469647966
35180,-19.54471475940492,-42.64344828760568
35181,-19.545368103205465,-42.589709109641205
35182,-19.58067642400438,-42.643929928403004
35183,-19.5559913543021,-42.66719003019293
35184,-19.53519163176631,-42.66830500924184
35185,-19.71214509386176,-42.732020385688415
35188,-19.651154920192813,-42.75544807898175
35189,-19.05567058315794,-42.71927128578501
35190,-19.437088046693656,-42.21364160271306
35192,-19.243883573042137,-42.21299557478605
35193,-19.428345098929952,-42.25840010382931
35194,-19.176798913203815,-42.679101754636136
35195,-19.222421622654895,-42.48796772249652
